,OlfN,TotalN,Tokens,OAI,OSI
say_VB,186,605167,"['say_VBD', 'say_VBZ', 'say_VB', 'say_VBP', 'say_VBG', 'say_VBN']",-11.667814982287275,7.991156074370399
live_VB,19,105424,"['live_VBZ', 'live_VBP', 'live_VBD', 'live_VBG', 'live_VB']",-12.437916297982497,11.282387372034844
size_NN,14,70978,"['size_NN', 'size_NNS']",-12.307729380570144,11.722959963420825
talent_NN,15,14659,"['talent_NNS', 'talent_NN', 'talent_NNP']",-9.932608473753156,11.623424289869911
set_VB,21,142404,"['set_VB', 'set_VBG', 'set_VBN', 'set_VBZ', 'set_VBD']",-12.727312722534798,11.13799746269967
love_VB,39,36291,"['love_VBP', 'love_VBN', 'love_VBD', 'love_VB', 'love_VBZ']",-9.861921971573446,10.244912666616182
distinction_NN,11,11540,"['distinction_NN', 'distinction_NNS']",-10.034923984895547,12.070883266841133
interest_NN,56,149927,"['interest_NNS', 'interest_NN']",-11.386545770611194,9.722959963420825
father_NN,8,33449,['father_NN'],-12.029675459874893,12.53031488547843
many_JJ,96,408899,['many_JJ'],-12.056422508341234,8.945352384757273
bring_VB,49,135914,"['bring_VBN', 'bring_VBG', 'bring_VBZ', 'bring_VB', 'bring_VBD', 'bring_VBP']",-11.437624700777826,9.915605041363222
face_NN,8,38907,"['face_NNS', 'face_NN']",-12.247742122338217,12.53031488547843
feature_VB,24,29925,"['feature_VBG', 'feature_VBP', 'feature_VB', 'feature_VBN', 'feature_VBZ', 'feature_VBD']",-10.28410112599707,10.945352384757273
item_NN,22,64532,"['item_NNS', 'item_NN']",-11.518295499634151,11.070883266841133
appeal_VB,29,11033,"['appeal_VBG', 'appeal_VB', 'appeal_VBP', 'appeal_VBD']",-8.571556514121905,10.672333890350858
intellectual_JJ,8,20651,['intellectual_JJ'],-11.333924023669228,12.53031488547843
literary_JJ,22,8894,['literary_JJ'],-8.65918507071421,11.070883266841133
reason_NN,17,105217,"['reason_NN', 'reason_NNS']",-12.595545454111935,11.44285204422809
art_NN,69,119507,"['art_NN', 'art_NNS', 'art_NNP']",-10.758211142722534,9.42179042870026
knowledge_NN,18,102677,['knowledge_NN'],-12.4778285222056,11.360389884036117
musical_JJ,92,14039,['musical_JJ'],-7.253590599418289,9.006752929421417
aesthetic_JJ,19,3795,['aesthetic_JJ'],-7.641956656859243,11.282387372034844
man_NN,56,91328,['man_NN'],-10.67141469741816,9.722959963420825
imagination_NN,21,6706,"['imagination_NN', 'imagination_NNS']",-8.318919345015024,11.13799746269967
fail_VB,11,57124,"['fail_VBP', 'fail_VBZ', 'fail_VBN', 'fail_VBG', 'fail_VBD']",-12.342377765806386,12.070883266841133
guide_NN,16,39273,"['guide_NN', 'guide_NNS', 'guide_NNP']",-11.261250186869033,11.53031488547843
matter_NN,157,93040,"['matter_NNS', 'matter_NN']",-9.210942727468954,8.235694136586803
skill_NN,26,91446,"['skill_NNS', 'skill_NN']",-11.780192726884007,10.829875167337338
plain_JJ,11,6933,['plain_JJ'],-9.29983242655149,12.070883266841133
sensibility_NN,11,1741,"['sensibility_NN', 'sensibility_NNS']",-7.306268869013804,12.070883266841133
determine_VB,24,129422,"['determine_VBD', 'determine_VBN', 'determine_VB', 'determine_VBG', 'determine_VBZ', 'determine_VBP']",-12.396760850652878,10.945352384757273
idea_NN,49,106753,"['idea_NN', 'idea_NNS']",-11.089207243720603,9.915605041363222
express_VB,14,41498,"['express_VBG', 'express_VBN', 'express_VBZ', 'express_VB', 'express_VBD']",-11.533399264804142,11.722959963420825
individual_JJ,81,84428,['individual_JJ'],-10.025583915430905,9.190464882593805
dress_NN,17,6841,"['dress_NN', 'dress_NNS', 'dress_NNP']",-8.652528673433887,11.44285204422809
fairly_RB,16,20014,['fairly_RB'],-10.288721912782648,11.53031488547843
certain_JJ,34,85945,['certain_JJ'],-11.303663249148128,10.44285204422809
degree_NN,11,89241,"['degree_NN', 'degree_NNS']",-12.985987440865314,12.070883266841133
common_JJ,24,87951,['common_JJ'],-11.839449860014321,10.945352384757273
company_NN,20,235875,"['company_NN', 'company_NNS', 'company_NNP']",-13.52573489737517,11.208386790591067
'm_VB,14,75959,"[""'m_VBP""]",-12.405578370028527,11.722959963420825
sure_JJ,34,67299,['sure_JJ'],-10.9508346061992,10.44285204422809
personal_JJ,174,92242,['personal_JJ'],-9.050192677683476,8.087371389629702
beautiful_JJ,15,21883,['beautiful_JJ'],-10.510632318617773,11.623424289869911
century_NN,9,52744,"['century_NN', 'century_NNS']",-12.516794364579534,12.360389884036117
finally_RB,13,52076,['finally_RB'],-11.967891299585734,11.829875167337338
none_NN,13,22585,['none_NN'],-10.762637575183787,11.829875167337338
would_MD,151,653954,['would_MD'],-12.080424893303146,8.29191014615335
island_NN,9,34243,"['island_NN', 'island_NNP', 'island_NNS']",-11.893596478664165,12.360389884036117
grow_VB,37,111569,"['grow_VBP', 'grow_VBZ', 'grow_VBG', 'grow_VB', 'grow_VBD', 'grow_VBN']",-11.558123331682653,10.32086151984948
model_NN,12,121023,"['model_NN', 'model_NNS']",-13.299959226444287,11.945352384757273
flesh_NN,30,3803,['flesh_NN'],-6.986031628022073,10.623424289869911
allow_VB,47,209595,"['allow_VBG', 'allow_VBN', 'allow_VB', 'allow_VBD', 'allow_VBP', 'allow_VBZ']",-12.122655923788907,9.975726033800793
expect_VB,15,47671,"['expect_VB', 'expect_VBG', 'expect_VBZ', 'expect_VBD', 'expect_VBP']",-11.63393367324424,11.623424289869911
weakness_NN,8,8993,"['weakness_NN', 'weakness_NNS']",-10.134586753364365,12.53031488547843
experience_VB,57,43089,"['experience_VBZ', 'experience_VB', 'experience_VBD', 'experience_VBG', 'experience_VBP', 'experience_VBN']",-9.562141982473484,9.697424871313688
elegance_NN,12,1135,['elegance_NN'],-6.563514081457122,11.945352384757273
refinement_NN,14,1835,['refinement_NN'],-7.034209425672971,11.722959963420825
sentiment_NN,12,4794,"['sentiment_NN', 'sentiment_NNS']",-8.642051692927977,11.945352384757273
pleasure_NN,29,11859,"['pleasure_NNS', 'pleasure_NN']",-8.675713745413198,10.672333890350858
understanding_NN,12,55080,"['understanding_NN', 'understanding_NNP']",-12.16427843830117,11.945352384757273
soon_RB,14,47561,['soon_RB'],-11.730136506466794,11.722959963420825
society_NN,15,91248,"['society_NN', 'society_NNP', 'society_NNS']",-12.57061472176119,11.623424289869911
need_NN,35,156270,"['need_NNS', 'need_NN', 'need_NNP']",-12.124398300414255,10.401031868533464
new_JJ,138,471664,"['new_JJ', 'new_JJS', 'new_JJR']",-11.738875508279213,8.42179042870026
deal_NN,8,32019,"['deal_NN', 'deal_NNS']",-11.966640630640052,12.53031488547843
find_VB,120,370191,"['find_VBG', 'find_VBN', 'find_VB', 'find_VBD', 'find_VBP', 'find_VBZ']",-11.591019699987072,8.623424289869911
vary_VB,30,34682,"['vary_VBG', 'vary_VB', 'vary_VBN', 'vary_VBZ', 'vary_VBD', 'vary_VBP']",-10.17500888050773,10.623424289869911
number_NN,15,268967,"['number_NN', 'number_NNS']",-14.130179055859863,11.623424289869911
same_JJ,94,227192,['same_JJ'],-11.23896365758624,8.975726033800793
something_NN,93,102998,['something_NN'],-10.113097986969356,8.991156074370398
sweet_NN,11,1999,"['sweet_NNS', 'sweet_NNP']",-7.50563113810733,12.070883266841133
theater_NN,8,15238,['theater_NN'],-10.895385939898505,12.53031488547843
certainly_RB,21,33563,['certainly_RB'],-10.642266632372198,11.13799746269967
music_NN,126,85095,"['music_NN', 'music_NNP']",-9.39950682077952,8.553034961978513
liquor_NN,8,2594,"['liquor_NNS', 'liquor_NN']",-8.3409627642517,12.53031488547843
much_JJ,52,120610,['much_JJ'],-11.179550285028823,9.829875167337338
wish_VB,12,36244,"['wish_VBP', 'wish_VB', 'wish_VBZ', 'wish_VBG']",-11.56049206328836,11.945352384757273
artistic_JJ,28,9054,['artistic_JJ'],-8.336984669190235,10.722959963420825
end_NN,20,115473,"['end_NN', 'end_NNS']",-12.495267938379229,11.208386790591067
once_RB,42,104838,['once_RB'],-11.285484788330916,10.13799746269967
feel_VB,79,85305,"['feel_VB', 'feel_VBP', 'feel_VBG', 'feel_VBZ']",-10.076561936383648,9.226534137301327
clear_JJ,8,72686,"['clear_JJ', 'clear_JJR']",-13.149389893961402,12.53031488547843
forbid_VB,9,3104,"['forbid_VBN', 'forbid_VBD']",-8.429987840744815,12.360389884036117
power_NN,24,131478,"['power_NN', 'power_NNS', 'power_NNP']",-12.41949938961199,10.945352384757273
compound_NN,20,12947,"['compound_NN', 'compound_NNS']",-9.33840212878838,11.208386790591067
clean_JJ,17,19341,"['clean_JJ', 'clean_JJR', 'clean_JJS']",-10.151911927619757,11.44285204422809
write_VB,13,185490,"['write_VB', 'write_VBZ', 'write_VBG', 'write_VBN', 'write_VBD']",-13.800542167727839,11.829875167337338
already_RB,25,94039,['already_RB'],-11.877115387392715,10.886458695703706
sometimes_RB,33,57773,['sometimes_RB'],-10.77371367217469,10.485920766119976
differ_VB,24,17005,"['differ_VBP', 'differ_VBZ', 'differ_VB', 'differ_VBD', 'differ_VBG']",-9.468708884874047,10.945352384757273
atmosphere_NN,8,16535,['atmosphere_NN'],-11.013235425078477,12.53031488547843
wonderful_JJ,39,17574,['wonderful_JJ'],-8.815752759738274,10.244912666616182
frequently_RB,8,25499,['frequently_RB'],-11.638153049248102,12.53031488547843
follow_VB,36,162402,"['follow_VB', 'follow_VBG', 'follow_VBN', 'follow_VBD', 'follow_VBZ', 'follow_VBP']",-12.139284872588492,10.360389884036117
manner_NN,16,37466,"['manner_NNS', 'manner_NN']",-11.19329433831584,11.53031488547843
value_NN,39,145597,"['value_NNS', 'value_NN', 'value_NNP']",-11.866218884945567,10.244912666616182
reflect_VB,83,51672,"['reflect_VBG', 'reflect_VBD', 'reflect_VBZ', 'reflect_VB', 'reflect_VBP', 'reflect_VBN']",-9.282055673541466,9.155275454131505
lunch_NN,26,12763,"['lunch_NN', 'lunch_NNS']",-8.939240142267797,10.829875167337338
technique_NN,16,63980,"['technique_NNS', 'technique_NN']",-11.965333372003036,11.53031488547843
public_JJ,71,181476,['public_JJ'],-11.319672120946995,9.380567765973748
adapt_VB,17,14285,"['adapt_VBN', 'adapt_VBD', 'adapt_VBP', 'adapt_VB', 'adapt_VBG']",-9.714750574573396,11.44285204422809
please_VB,30,63005,"['please_VB', 'please_VBG', 'please_VBZ', 'please_VBD', 'please_VBN']",-11.03628810761651,10.623424289869911
producer_NN,9,25373,"['producer_NNS', 'producer_NNP', 'producer_NN']",-11.461081485969574,12.360389884036117
shape_VB,14,10301,"['shape_VBG', 'shape_VBN', 'shape_VBD', 'shape_VBZ', 'shape_VBP']",-9.523141855581084,11.722959963420825
guide_VB,9,16830,"['guide_VBG', 'guide_VB', 'guide_VBN', 'guide_VBD']",-10.868822554774999,12.360389884036117
bud_NN,211,3100,"['bud_NNS', 'bud_NN', 'bud_NNP']",-3.8769533114544146,7.809215696771245
intellect_NN,8,1869,['intellect_NN'],-7.868050853745158,12.53031488547843
full_JJ,27,97048,"['full_JJ', 'full_JJR']",-11.811523359054306,10.77542738331496
reveal_VB,9,27185,"['reveal_VBN', 'reveal_VB', 'reveal_VBZ', 'reveal_VBD']",-11.560598206243151,12.360389884036117
individual_NN,14,94047,"['individual_NN', 'individual_NNS']",-12.713739381525775,11.722959963420825
run_VB,44,107371,"['run_VBZ', 'run_VBP', 'run_VB', 'run_VBG', 'run_VBD']",-11.252813241993012,10.070883266841133
unique_JJ,38,43726,['unique_JJ'],-10.168276244616285,10.282387372034844
natural_JJ,33,64475,['natural_JJ'],-10.932058128205485,10.485920766119976
science_NN,17,125231,"['science_NN', 'science_NNS', 'science_NNP']",-12.846769368063399,11.44285204422809
world_NN,65,247425,"['world_NNP', 'world_NN', 'world_NNS']",-11.894263940032356,9.507947072449975
french_JJ,31,22605,['french_JJ'],-9.510157986819467,10.576118575091554
european_JJ,13,30997,['european_JJ'],-11.21940125450272,11.829875167337338
german_JJ,8,16960,['german_JJ'],-11.049848549450562,12.53031488547843
improve_VB,41,108208,"['improve_VBN', 'improve_VB', 'improve_VBP', 'improve_VBG', 'improve_VBZ', 'improve_VBD']",-11.365895633804834,10.172762880860347
back_RB,16,139252,['back_RB'],-13.087338522787476,11.53031488547843
delight_VB,13,1286,"['delight_VBZ', 'delight_VB', 'delight_VBG']",-6.6282352091868555,11.829875167337338
extraordinary_JJ,8,9638,['extraordinary_JJ'],-10.234518085739989,12.53031488547843
poetry_NN,9,7757,"['poetry_NN', 'poetry_NNP']",-9.751358084865071,12.360389884036117
acquire_VB,120,26646,"['acquire_VB', 'acquire_VBN', 'acquire_VBP', 'acquire_VBD', 'acquire_VBG', 'acquire_VBZ']",-7.79474076107975,8.623424289869911
enjoyment_NN,11,3482,"['enjoyment_NNS', 'enjoyment_NN']",-8.306268869013804,12.070883266841133
let_VB,32,81978,"['let_VB', 'let_VBG', 'let_VBD', 'let_VBZ']",-11.322949172824426,10.53031488547843
last_JJ,36,165179,['last_JJ'],-12.163745754657105,10.360389884036117
class_NN,47,136994,"['class_NN', 'class_NNS']",-11.509164330836931,9.975726033800793
felt_VB,17,44991,"['felt_VBD', 'felt_VBN']",-11.369885971875496,11.44285204422809
john_NN,10,48494,['john_NNP'],-12.243590543184064,12.208386790591067
owner_NN,19,40548,"['owner_NNS', 'owner_NN']",-11.059415622441373,11.282387372034844
recently_RB,8,56851,['recently_RB'],-12.794898105665256,12.53031488547843
water_NN,170,163195,"['water_NN', 'water_NNS', 'water_NNP']",-9.906846394715705,8.120923949340728
healthier_RB,9,2572,['healthier_RBR'],-8.158749925885635,12.360389884036117
influence_VB,24,29170,"['influence_VBN', 'influence_VBD', 'influence_VBZ', 'influence_VB', 'influence_VBP', 'influence_VBG']",-10.247235265064385,10.945352384757273
fashion_NN,21,14474,"['fashion_NN', 'fashion_NNS']",-9.428858633491092,11.13799746269967
change_NN,100,173353,"['change_NNS', 'change_NN']",-10.75949708830795,8.886458695703706
possible_JJ,21,134409,['possible_JJ'],-12.643952795583107,11.13799746269967
particular_JJ,33,99100,['particular_JJ'],-11.552203317602759,10.485920766119976
smell_VB,297,3701,"['smell_VBP', 'smell_VBD', 'smell_VB', 'smell_VBZ', 'smell_VBG', 'smell_VBN']",-3.6393802994994546,7.315995764677664
lose_VB,52,74258,"['lose_VB', 'lose_VBP', 'lose_VBD', 'lose_VBN', 'lose_VBZ', 'lose_VBG']",-10.479819120838316,9.829875167337338
pure_JJ,16,11792,"['pure_JJ', 'pure_JJS']",-9.52552080909507,11.53031488547843
kind_NN,44,86770,"['kind_NN', 'kind_NNS', 'kind_NNP']",-10.945477090075451,10.070883266841133
gratification_NN,12,924,"['gratification_NN', 'gratification_NNS']",-6.266786540694901,11.945352384757273
really_RB,107,105443,['really_RB'],-9.944636810758608,8.788847899077282
long_JJ,11,102373,"['long_JJS', 'long_JJ', 'long_JJR']",-13.184044122871985,12.070883266841133
learn_VB,44,153374,"['learn_VBP', 'learn_VB', 'learn_VBN', 'learn_VBD', 'learn_VBZ', 'learn_VBG']",-11.767262793332396,10.070883266841133
tree_NN,12,64003,"['tree_NN', 'tree_NNS', 'tree_NNP']",-12.38088940868603,11.945352384757273
true_JJ,36,58986,"['true_JJ', 'true_JJS']",-10.67815995754276,10.360389884036117
coffee_NN,56,11980,"['coffee_NN', 'coffee_NNP', 'coffee_NNS']",-7.740985365618544,9.722959963420825
weak_JJ,9,13439,"['weak_JJ', 'weak_JJR']",-10.544213168849165,12.360389884036117
thing_NN,116,184413,"['thing_NN', 'thing_NNS']",-10.63459983992713,8.672333890350858
need_VB,34,295779,"['need_VBZ', 'need_VBP', 'need_VBN', 'need_VB', 'need_VBD']",-13.086697259418765,10.44285204422809
alteration_NN,15,4151,"['alteration_NNS', 'alteration_NN', 'alteration_NNP']",-8.11235262099509,11.623424289869911
nasty_JJ,27,2393,"['nasty_JJ', 'nasty_JJR', 'nasty_JJS']",-6.4697171793750305,10.77542738331496
sea_NN,14,29381,"['sea_NNP', 'sea_NN', 'sea_NNS']",-11.035240957214803,11.722959963420825
little_JJ,130,112844,['little_JJ'],-9.761602372801475,8.507947072449975
dessert_NN,15,2075,"['dessert_NN', 'dessert_NNS']",-7.112005025513131,11.623424289869911
reader_NN,22,29479,"['reader_NNS', 'reader_NN', 'reader_NNP']",-10.387968346420084,11.070883266841133
trend_NN,28,27855,"['trend_NNS', 'trend_NN']",-9.958293773486336,10.722959963420825
term_NN,22,129641,"['term_NNS', 'term_NN']",-12.524730909996451,11.070883266841133
modern_JJ,24,34374,['modern_JJ'],-10.484067622432198,10.945352384757273
body_NN,34,103865,"['body_NN', 'body_NNS', 'body_NNP']",-11.576887215887108,10.44285204422809
death_NN,17,68042,"['death_NN', 'death_NNS']",-11.966675085938787,11.44285204422809
must_MD,51,307229,['must_MD'],-12.556529534011128,9.857889543506934
liquid_NN,13,6583,"['liquid_NN', 'liquid_NNS']",-8.984089764277394,11.829875167337338
view_NN,19,85882,"['view_NNS', 'view_NN']",-12.14214065483963,11.282387372034844
sensation_NN,81,5199,"['sensation_NN', 'sensation_NNS']",-6.004168436996701,9.190464882593805
lack_NN,15,39830,['lack_NN'],-11.37467726364303,11.623424289869911
egg_NN,20,13501,"['egg_NNS', 'egg_NN']",-9.398850554279703,11.208386790591067
presence_NN,8,32754,['presence_NN'],-11.999383482467573,12.53031488547843
sight_NN,125,12496,"['sight_NN', 'sight_NNS']",-6.6433944534798925,8.564530600816342
character_NN,17,34226,['character_NN'],-10.975342232418214,11.44285204422809
theory_NN,9,63729,"['theory_NN', 'theory_NNS']",-12.789737401067145,12.360389884036117
luxury_NN,11,4826,"['luxury_NN', 'luxury_NNS']",-8.777180581578454,12.070883266841133
method_NN,12,113675,"['method_NNS', 'method_NN', 'method_NNP']",-13.209592977798108,11.945352384757273
judgment_NN,35,26978,"['judgment_NN', 'judgment_NNS']",-9.590212761408358,10.401031868533464
sound_NN,95,25934,"['sound_NN', 'sound_NNS']",-8.092701512508237,8.960459277147482
surprisingly_RB,10,5500,['surprisingly_RB'],-9.103287808412022,12.208386790591067
literature_NN,16,28651,['literature_NN'],-10.80629787350069,11.53031488547843
cold_JJ,17,17854,['cold_JJ'],-10.036496869341951,11.44285204422809
necessarily_RB,10,18132,['necessarily_RB'],-10.824322350998623,12.208386790591067
activity_NN,25,172639,"['activity_NN', 'activity_NNS']",-12.753542697909163,10.886458695703706
work_NN,31,322334,"['work_NNS', 'work_NN', 'work_NNP']",-13.344000536885186,10.576118575091554
tongue_NN,90,4753,"['tongue_NN', 'tongue_NNS']",-5.722769589972661,9.038461789148755
irritation_NN,8,1391,['irritation_NN'],-7.441906704542239,12.53031488547843
effect_NN,27,133415,"['effect_NNS', 'effect_NN']",-12.270673851757152,10.77542738331496
touch_VB,113,12917,"['touch_VBD', 'touch_VB', 'touch_VBG', 'touch_VBP', 'touch_VBN']",-6.836804457159356,8.710135923063243
night_NN,20,63890,"['night_NN', 'night_NNS', 'night_NNP']",-11.641374424294513,11.208386790591067
special_JJ,36,103348,['special_JJ'],-11.487225942860901,10.360389884036117
prefer_VB,29,21888,"['prefer_VB', 'prefer_VBP', 'prefer_VBN', 'prefer_VBZ', 'prefer_VBD']",-9.559871519758326,10.672333890350858
spirit_NN,14,23683,"['spirit_NN', 'spirit_NNP']",-10.724209300746926,11.722959963420825
adventure_NN,20,7271,"['adventure_NN', 'adventure_NNS']",-8.506009985257627,11.208386790591067
temperament_NN,9,1283,"['temperament_NNS', 'temperament_NN']",-7.15538045364737,12.360389884036117
impart_VB,21,1812,"['impart_VBZ', 'impart_VB', 'impart_VBD', 'impart_VBG', 'impart_VBP']",-6.431049817267475,11.13799746269967
scent_NN,19,1509,"['scent_NNS', 'scent_NN']",-6.311449577083098,11.282387372034844
sound_VB,78,14048,"['sound_VBZ', 'sound_VB']",-7.49267491067311,9.244912666616182
family_NN,27,195104,"['family_NN', 'family_NNS']",-12.818996328493,10.77542738331496
undesirable_JJ,10,2006,['undesirable_JJ'],-7.648177795724818,12.208386790591067
time_NN,104,661647,"['time_NNS', 'time_NN', 'time_NNP']",-12.635262476080824,8.829875167337338
discriminate_VB,17,1008,['discriminate_VBG'],-5.889817082249577,11.44285204422809
form_NN,47,151169,"['form_NN', 'form_NNS']",-11.651213941341643,9.975726033800793
specie_NN,9,48997,['specie_NNS'],-12.410480796363137,12.360389884036117
again_RB,27,98799,['again_RB'],-11.83732131694551,10.77542738331496
choose_VB,12,72177,"['choose_VB', 'choose_VBG', 'choose_VBN', 'choose_VBD']",-12.554289058429902,11.945352384757273
play_VB,12,85616,"['play_VBD', 'play_VBZ', 'play_VBN', 'play_VBG', 'play_VB']",-12.800630312880207,11.945352384757273
rare_JJ,8,16809,['rare_JJ'],-11.036946277951346,12.53031488547843
occur_VB,17,82458,"['occur_VB', 'occur_VBP', 'occur_VBZ', 'occur_VBN', 'occur_VBD']",-12.24390900770998,11.44285204422809
due_JJ,15,89472,['due_JJ'],-12.542258049766918,11.623424289869911
shall_MD,9,105764,['shall_MD'],-13.520564118786295,12.360389884036117
ca_MD,33,49576,['ca_MD'],-10.552960133613157,10.485920766119976
lead_NN,9,21830,['lead_NN'],-11.244099508435841,12.360389884036117
everyone_NN,58,45610,['everyone_NN'],-9.619081554617544,9.672333890350858
there_RB,21,99260,['there_RB'],-12.206607411405722,11.13799746269967
alter_VB,20,15040,"['alter_VB', 'alter_VBG', 'alter_VBD', 'alter_VBZ', 'alter_VBN']",-9.554588851677638,11.208386790591067
drinking_NN,26,8247,['drinking_NN'],-8.309213974093018,10.829875167337338
ability_NN,36,82991,"['ability_NN', 'ability_NNS']",-11.17074226927291,10.360389884036117
specific_JJ,17,100721,['specific_JJ'],-12.532542145103845,11.44285204422809
wide_JJ,37,55883,"['wide_JJ', 'wide_JJR']",-10.560668485794343,10.32086151984948
old_JJ,44,114587,"['old_JJ', 'old_JJR']",-11.346652234105683,10.070883266841133
joy_NN,15,9132,"['joy_NN', 'joy_NNS', 'joy_NNP']",-9.249824548616184,11.623424289869911
foul_JJ,41,1531,['foul_JJ'],-5.222706562881704,10.172762880860347
help_VB,41,238774,"['help_VBZ', 'help_VBP', 'help_VB', 'help_VBD', 'help_VBG']",-12.507734220520202,10.172762880860347
spice_NN,16,1906,"['spice_NNS', 'spice_NN']",-6.896332403909942,11.53031488547843
bird_NN,11,23649,"['bird_NN', 'bird_NNS']",-11.070059941282627,12.070883266841133
popular_JJ,51,34866,['popular_JJ'],-9.41710789807407,9.857889543506934
honey_NN,30,2376,"['honey_NN', 'honey_NNS', 'honey_NNP']",-6.307428525192248,10.623424289869911
cook_VB,46,4841,"['cook_VBN', 'cook_VBD', 'cook_VBG', 'cook_VB', 'cook_VBP']",-6.717527422803843,10.006752929421417
lead_VB,30,154548,"['lead_VBD', 'lead_VB', 'lead_VBP', 'lead_VBG', 'lead_VBN', 'lead_VBZ']",-12.330804863281617,10.623424289869911
mostly_RB,12,20315,['mostly_RB'],-10.725295243397294,11.945352384757273
book_NN,33,124817,"['book_NNS', 'book_NN']",-11.88506079685399,10.485920766119976
author_NN,8,50156,"['author_NN', 'author_NNS']",-12.614134675650511,12.53031488547843
good_NN,10,21762,"['good_NNS', 'good_NNP']",-11.087595435804074,12.208386790591067
require_VB,12,263897,"['require_VBP', 'require_VB', 'require_VBD', 'require_VBZ', 'require_VBN', 'require_VBG']",-14.424652923812488,11.945352384757273
suit_NN,38,14360,"['suit_NNS', 'suit_NN']",-8.561840615266828,10.282387372034844
everybody_NN,8,9945,['everybody_NN'],-10.279755655721106,12.53031488547843
cater_VB,46,3121,"['cater_VBP', 'cater_VB', 'cater_VBG', 'cater_VBN', 'cater_VBZ', 'cater_VBD']",-6.084230685862197,10.006752929421417
language_NN,25,95686,"['language_NN', 'language_NNS']",-11.902164046480962,10.886458695703706
result_VB,15,69807,"['result_VBD', 'result_VBG', 'result_VB', 'result_VBN', 'result_VBP']",-12.184193496005228,11.623424289869911
cultivate_VB,18,4696,"['cultivate_VBN', 'cultivate_VB', 'cultivate_VBD', 'cultivate_VBZ', 'cultivate_VBP']",-8.02729169166774,11.360389884036117
mood_NN,15,6358,"['mood_NN', 'mood_NNS']",-8.727466705529457,11.623424289869911
audience_NN,36,35630,"['audience_NN', 'audience_NNS']",-9.950879861578349,10.360389884036117
stimulate_VB,13,9173,"['stimulate_VBG', 'stimulate_VBZ', 'stimulate_VB', 'stimulate_VBN']",-9.462738206263067,11.829875167337338
arbiter_NN,16,525,"['arbiter_NNS', 'arbiter_NN']",-5.036173612553485,11.53031488547843
editor_NN,9,19796,"['editor_NNS', 'editor_NN']",-11.10299632542469,12.360389884036117
one_NN,27,71379,"['one_NNS', 'one_NN']",-11.368324567156964,10.77542738331496
state_NN,17,426537,"['state_NN', 'state_NNS', 'state_NNPS']",-14.61484852690174,11.44285204422809
roll_NN,12,8536,"['roll_NNS', 'roll_NN']",-9.474381960103269,11.945352384757273
form_VB,25,48940,"['form_VBP', 'form_VBD', 'form_VBG', 'form_VBN', 'form_VB']",-10.934870291192027,10.886458695703706
consider_VB,33,161983,"['consider_VBN', 'consider_VB', 'consider_VBG', 'consider_VBP', 'consider_VBZ', 'consider_VBD']",-12.26108876632015,10.485920766119976
speak_VB,9,33103,"['speak_VB', 'speak_VBP', 'speak_VBZ']",-11.844749347073096,12.360389884036117
throat_NN,11,4581,"['throat_NN', 'throat_NNP']",-8.702015228880711,12.070883266841133
diversity_NN,11,23085,"['diversity_NN', 'diversity_NNS']",-11.035236493299431,12.070883266841133
fried_JJ,9,825,['fried_JJ'],-6.518325307690866,12.360389884036117
receive_VB,20,183467,"['receive_VB', 'receive_VBD', 'receive_VBN', 'receive_VBG', 'receive_VBP', 'receive_VBZ']",-13.163232970041506,11.208386790591067
military_JJ,10,55841,['military_JJ'],-12.447109062207556,12.208386790591067
gourmet_NN,14,957,"['gourmet_NN', 'gourmet_NNS']",-6.0950201924284215,11.722959963420825
subjective_JJ,10,4025,['subjective_JJ'],-8.65284497300198,12.208386790591067
agreeable_JJ,22,1071,['agreeable_JJ'],-5.6053111461129586,11.070883266841133
simple_JJ,48,58029,"['simple_JJ', 'simple_JJS', 'simple_JJR']",-10.239523946312158,9.945352384757273
type_NN,26,135222,"['type_NN', 'type_NNS']",-12.344530646886534,10.829875167337338
rather_RB,54,101688,['rather_RB'],-10.878902411921578,9.77542738331496
critical_JJ,14,58496,['critical_JJ'],-12.028695433000467,11.722959963420825
contain_VB,25,86013,"['contain_VBP', 'contain_VBZ', 'contain_VBG', 'contain_VB']",-11.7484109149167,10.886458695703706
faculty_NN,8,97677,"['faculty_NNS', 'faculty_NN']",-13.575731270378581,12.53031488547843
less_RB,17,43852,['less_RBR'],-11.332892180838728,11.44285204422809
present_JJ,9,65689,['present_JJ'],-12.833439181316733,12.360389884036117
thought_NN,23,32667,"['thought_NNS', 'thought_NNP', 'thought_NN']",-10.471984393301986,11.006752929421417
problem_NN,34,244591,"['problem_NN', 'problem_NNS']",-12.812548952447315,10.44285204422809
beer_NN,75,7268,"['beer_NNS', 'beer_NN', 'beer_NNP']",-6.598524013738235,9.30149619498255
human_JJ,29,131679,['human_JJ'],-12.148684764071763,10.672333890350858
perhaps_RB,24,55953,['perhaps_RB'],-11.1869653642586,10.945352384757273
bear_VB,8,32359,"['bear_VBZ', 'bear_VBG', 'bear_VBP', 'bear_VBN']",-11.981879403963426,12.53031488547843
mere_JJ,14,9386,"['mere_JJ', 'mere_JJS']",-9.38893982297066,11.722959963420825
actual_JJ,8,36224,['actual_JJ'],-12.144658242831882,12.53031488547843
understand_VB,14,92479,"['understand_VBG', 'understand_VB', 'understand_VBD', 'understand_VBP']",-12.689483255169959,11.722959963420825
