,OlfN,TotalN,Tokens,OAI,OSI
council_NN,202,63138,"['council_NNP', 'council_NN', 'council_NNS', 'council_NNPS']",-8.288009458433965,12.32581054317194
meeting_NN,301,95308,"['meeting_NNS', 'meeting_NN']",-8.306690019505485,11.750402349164032
series_NN,331,59650,"['series_NNP', 'series_NN']",-7.4935471106627345,11.613334619116516
recommendation_NN,171,43392,"['recommendation_NNS', 'recommendation_NN', 'recommendation_NNP', 'recommendation_NNPS']",-7.987288948250446,12.566169511037836
post_NN,295,29966,"['post_NN', 'post_NNP', 'post_NNS']",-6.666467754410272,11.779450881674531
deal_NN,221,33571,"['deal_NN', 'deal_NNS', 'deal_NNP']",-7.2470253322769915,12.196119466532302
company_NN,1190,235994,"['company_NN', 'company_NNS', 'company_NNP', 'company_NNPS']",-7.6316447966748795,9.76727616772843
agency_NN,258,115738,"['agency_NNS', 'agency_NN', 'agency_NNP', 'agency_NNPS']",-8.80927583808911,11.97279477050048
food_NN,361,105197,"['food_NN', 'food_NNP', 'food_NNS', 'food_NNPS']",-8.186879010099664,11.488166999036563
week_NN,844,133019,"['week_NN', 'week_NNS', 'week_NNPS', 'week_NNP']",-7.300173616027671,10.26292283721655
request_NN,206,68266,"['request_NN', 'request_NNS', 'request_NNP', 'request_NNPS']",-8.372379072982797,12.297521498740515
walk_VB,603,43043,"['walk_VBZ', 'walk_VBG', 'walk_VBP', 'walk_VBD', 'walk_VB', 'walk_VBN']",-6.1574768216380065,10.74800783402365
drug_NN,320,87246,"['drug_NNS', 'drug_NN', 'drug_NNPS', 'drug_NNP']",-8.09087327372135,11.662093931036372
living_NN,158,25894,"['living_NN', 'living_NNS']",-7.356549475498638,12.680241277746632
most_RB,1377,238052,['most_RBS'],-7.4336043800865035,9.55670918178877
bright_JJ,273,14400,"['bright_JJ', 'bright_JJR', 'bright_JJS']",-5.721024050297185,11.891264885003881
interest_NN,725,151298,"['interest_NN', 'interest_NNS', 'interest_NNP', 'interest_NNPS']",-7.705196206308249,10.482184841021438
voice_NN,178,50142,"['voice_NNS', 'voice_NN', 'voice_NNP']",-8.137998490278171,12.508288594957337
horse_NN,163,16737,"['horse_NN', 'horse_NNS', 'horse_NNP']",-6.682025182538155,12.635293871692657
clearly_RB,1792,45340,['clearly_RB'],-4.661141848570544,9.17666710386613
course_NN,916,232966,"['course_NNS', 'course_NN', 'course_NNPS', 'course_NNP']",-7.990556103834819,10.14481823782679
reflection_NN,189,10375,"['reflection_NN', 'reflection_NNS']",-5.7785812917879396,12.421779601702662
earlier_RB,195,19197,"['earlier_RBR', 'earlier_RB']",-6.621262938033273,12.376691712174123
exist_VB,306,110604,"['exist_VBG', 'exist_VBP', 'exist_VB', 'exist_VBD', 'exist_VBZ', 'exist_VBN']",-8.497656193409112,11.726634183231083
client_NN,383,65462,"['client_NNS', 'client_NNP', 'client_NN']",-7.417169478009063,11.402821443998777
rock_NN,276,33689,"['rock_NNS', 'rock_NNP', 'rock_NN', 'rock_NNPS']",-6.931465527946515,11.875497569145566
help_VB,1501,248748,"['help_VBP', 'help_VBZ', 'help_VB', 'help_VBD', 'help_VBN', 'help_VBG']",-7.3726171388676605,9.432313764303046
big_JJ,1070,81997,"['big_JJ', 'big_JJS', 'big_JJR']",-6.259888425500236,9.920626944635226
picture_NN,1519,46483,"['picture_NN', 'picture_NNS', 'picture_NNP']",-4.935509407934664,9.415115871421651
enough_RB,609,52376,['enough_RB'],-6.426319845682186,10.733723608017401
u.s._NN,546,114937,['u.s._NNP'],-7.717726632142519,10.891264885003881
evening_NN,196,23439,"['evening_NN', 'evening_NNS', 'evening_NNP']",-6.901913555458226,12.369312181808526
month_NN,850,133147,"['month_NNS', 'month_NN', 'month_NNP']",-7.291341366260828,10.25270299489867
particular_JJ,565,99100,['particular_JJ'],-7.454490379658663,10.841914968621184
number_NN,1563,271193,"['number_NN', 'number_NNS', 'number_NNP', 'number_NNPS']",-7.438858351726963,9.37391996292407
wide_JJ,281,57049,"['wide_JJ', 'wide_JJR', 'wide_JJS']",-7.665487657364213,11.849595705702807
later_RB,803,79553,"['later_RB', 'later_RBR']",-6.630372538666573,10.33476584840642
provide_VB,579,540514,"['provide_VBG', 'provide_VBZ', 'provide_VBN', 'provide_VB', 'provide_VBP', 'provide_VBD']",-9.866552922527754,10.806602487934498
sky_NN,308,13429,"['sky_NN', 'sky_NNS', 'sky_NNP']",-5.446277716311251,11.717235485228834
about_RB,274,46641,['about_RB'],-7.4112790173652145,11.885989942963208
operate_VB,157,56775,"['operate_VB', 'operate_VBP', 'operate_VBZ', 'operate_VBD', 'operate_VBG', 'operate_VBN']",-8.498347431589986,12.689401277032108
fit_NN,774,8181,"['fit_NN', 'fit_NNS', 'fit_NNP']",-3.4018717294920093,10.387832269779324
love_VB,667,36686,"['love_VBN', 'love_VB', 'love_VBP', 'love_VBD', 'love_VBZ', 'love_VBG']",-5.781399039553771,10.602479074739149
change_VB,755,125766,"['change_VB', 'change_VBP', 'change_VBZ', 'change_VBN', 'change_VBD', 'change_VBG']",-7.380049592161893,10.423689191711293
fact_NN,825,145541,"['fact_NN', 'fact_NNS', 'fact_NNP', 'fact_NNPS']",-7.462815793793364,10.295771716790556
letter_NN,400,61411,"['letter_NNS', 'letter_NN', 'letter_NNP', 'letter_NNPS']",-7.262353285501637,11.34016583614901
easy_JJ,1325,75021,"['easy_JJ', 'easy_JJR', 'easy_JJS']",-5.823230228888402,9.61224538158581
comparison_NN,157,22284,"['comparison_NN', 'comparison_NNS', 'comparison_NNPS', 'comparison_NNP']",-7.14909985176495,12.689401277032108
effective_JJ,211,75020,['effective_JJ'],-8.473888453841647,12.26292283721655
percent_NN,480,138290,['percent_NN'],-8.170446715200896,11.077131430315216
available_JJ,627,193129,['available_JJ'],-8.266883655404676,10.691700393121696
identify_VB,195,120413,"['identify_VBN', 'identify_VB', 'identify_VBG', 'identify_VBZ', 'identify_VBP', 'identify_VBD']",-9.270301317096127,12.376691712174123
island_NN,221,34796,"['island_NNS', 'island_NNP', 'island_NN', 'island_NNPS']",-7.298731289684809,12.196119466532302
private_JJ,252,78944,['private_JJ'],-8.291262076800207,12.006742102423818
delighted_JJ,158,3620,['delighted_JJ'],-4.517993233793464,12.680241277746632
anything_NN,1621,52802,"['anything_NN', 'anything_NNP']",-5.025636580120099,9.321353650406193
recall_VB,244,15974,"['recall_VB', 'recall_VBZ', 'recall_VBN', 'recall_VBP', 'recall_VBD', 'recall_VBG']",-6.0327006607834,12.053284688360849
cover_VB,205,79863,"['cover_VB', 'cover_VBN', 'cover_VBZ', 'cover_VBG', 'cover_VBD', 'cover_VBP']",-8.605759546903906,12.304541926418288
health_NN,564,199988,"['health_NNP', 'health_NN']",-8.47000255773861,10.84447067352494
economy_NN,202,48916,"['economy_NN', 'economy_NNS', 'economy_NNP']",-7.919807332222569,12.32581054317194
complete_JJ,359,50663,['complete_JJ'],-7.1408048542212805,11.496181992100682
listing_NN,240,12821,"['listing_NN', 'listing_NNPS', 'listing_NNS', 'listing_NNP']",-5.739330576223361,12.077131430315216
question_NN,993,173006,"['question_NNS', 'question_NN', 'question_NNP', 'question_NNPS']",-7.444812639568945,10.02837211839536
merely_RB,169,18105,['merely_RB'],-6.743221120081356,12.58314258964155
book_NN,949,130151,"['book_NN', 'book_NNS', 'book_NNP', 'book_NNPS']",-7.099562593979075,10.093757748902625
paper_NN,767,111239,"['paper_NNS', 'paper_NN', 'paper_NNP']",-7.1802203874617385,10.4009392584208
rule_NN,628,96184,"['rule_NNS', 'rule_NN', 'rule_NNP', 'rule_NNPS']",-7.258888555417575,10.689401277032108
note_NN,791,52947,"['note_NN', 'note_NNS', 'note_NNP']",-6.0647274378828255,10.356488141450942
word_NN,615,103959,"['word_NN', 'word_NNS', 'word_NNP']",-7.401212535661052,10.719579425697132
dramatic_JJ,300,11953,['dramatic_JJ'],-5.31626644466037,11.755203335427852
outside_JJ,168,18301,['outside_JJ'],-6.767317438920686,12.591704603144974
drop_VB,184,28146,"['drop_VBP', 'drop_VB', 'drop_VBG', 'drop_VBD', 'drop_VBN', 'drop_VBZ']",-7.257080330160124,12.460460069866722
choice_NN,281,68062,"['choice_NN', 'choice_NNS', 'choice_NNP']",-7.920135604808462,11.849595705702807
rather_RB,840,101688,['rather_RB'],-6.919544396418924,10.269776508257612
actually_RB,1423,66434,['actually_RB'],-5.544914214915589,9.509302079397251
enjoy_VB,382,46205,"['enjoy_VBG', 'enjoy_VBP', 'enjoy_VB', 'enjoy_VBN', 'enjoy_VBD', 'enjoy_VBZ']",-6.918332530533671,11.406593197887986
determine_VB,329,129425,"['determine_VBN', 'determine_VBZ', 'determine_VBG', 'determine_VBD', 'determine_VB', 'determine_VBP']",-8.61981301890041,11.622078252188492
essential_JJ,166,37794,['essential_JJ'],-7.830830165259568,12.60898259457681
end_NN,784,117131,"['end_NN', 'end_NNS', 'end_NNP', 'end_NNPS']",-7.22305358171545,10.369312181808526
need_VB,1725,299207,"['need_VBP', 'need_VB', 'need_VBD', 'need_VBZ', 'need_VBN', 'need_VBG']",-7.438403755606637,9.23164137937084
while_NN,156,11563,['while_NN'],-6.211825911779864,12.698619807061485
either_RB,151,26795,['either_RB'],-7.471271456273577,12.745617286598655
allow_VB,1514,209601,"['allow_VBN', 'allow_VB', 'allow_VBG', 'allow_VBZ', 'allow_VBD', 'allow_VBP']",-7.113136584397051,9.419872535938003
half_NN,253,40232,"['half_NN', 'half_NNS']",-7.313062263384474,12.001028451229423
teacher_NN,666,113813,"['teacher_NNS', 'teacher_NN', 'teacher_NNPS']",-7.416927462587968,10.604643658852472
part_NN,1527,256315,"['part_NN', 'part_NNS', 'part_NNP']",-7.391074037765289,9.407537679126882
hospital_NN,255,49714,"['hospital_NN', 'hospital_NNP', 'hospital_NNS', 'hospital_NNPS']",-7.607011130219718,11.989668589064877
research_NN,845,317035,"['research_NN', 'research_NNP']",-8.551475062935085,10.261214494754187
lady_NN,205,12840,"['lady_NN', 'lady_NNS', 'lady_NNP']",-5.96887748250422,12.304541926418288
west_NN,234,46355,"['west_NNP', 'west_NN']",-7.630072620956141,12.113657306340329
man_NN,1725,93517,"['man_NN', 'man_NNP']",-5.760560382342773,9.23164137937084
table_NN,2237,70563,"['table_NN', 'table_NNP', 'table_NNS', 'table_NNPS']",-4.979274737156692,8.856672484864616
film_NN,1349,73903,"['film_NN', 'film_NNS', 'film_NNP', 'film_NNPS']",-5.775670676564961,9.586347392975467
center_NN,581,172519,"['center_NNP', 'center_NNS', 'center_NN', 'center_NNPS']",-8.214001379713148,10.801627672519205
exactly_RB,437,24624,['exactly_RB'],-5.816288046827612,11.212532556423136
girl_NN,580,41046,"['girl_NN', 'girl_NNS', 'girl_NNP', 'girl_NNPS']",-6.145044925390447,10.8041129359088
pretty_RB,234,23796,['pretty_RB'],-6.668066743366599,12.113657306340329
mistake_NN,150,15142,"['mistake_NNS', 'mistake_NN', 'mistake_NNP']",-6.6574494623770795,12.755203335427852
position_NN,412,121115,"['position_NN', 'position_NNS', 'position_NNP']",-8.19951750002723,11.297521498740515
forward_RB,642,39341,['forward_RB'],-5.937316522049308,10.657592538801431
sister_NN,194,16119,"['sister_NNS', 'sister_NN', 'sister_NNP', 'sister_NNPS']",-6.376561781241146,12.384109183736607
often_RB,2126,142647,['often_RB'],-6.0681639989165825,8.93009614439263
basic_JJ,178,60613,['basic_JJ'],-8.411606198125181,12.508288594957337
member_NN,810,244439,"['member_NN', 'member_NNS', 'member_NNP']",-8.237336860748778,10.322243928151748
academic_JJ,170,68032,['academic_JJ'],-8.644534945393403,12.574631089786033
advisor_NN,174,15601,"['advisor_NN', 'advisor_NNP', 'advisor_NNS']",-6.486407390275593,12.541078530075007
california_NN,184,42480,"['california_NNP', 'california_NN']",-7.850934189634503,12.460460069866722
early_JJ,688,107700,"['early_JJ', 'early_JJR', 'early_JJS']",-7.290393969616835,10.557757271221636
bit_NN,398,47515,"['bit_NN', 'bit_NNS']",-6.899470788437243,11.347397405380086
black_NN,150,19324,"['black_NNS', 'black_NNP', 'black_NNPS']",-7.009287446936196,12.755203335427852
long_RB,407,61718,['long_RB'],-7.2445187067571055,11.315137041657486
online_NN,271,34557,"['online_NN', 'online_NNP']",-6.994541316316622,11.901872984569863
turn_VB,738,89259,"['turn_VB', 'turn_VBZ', 'turn_VBP', 'turn_VBN', 'turn_VBG', 'turn_VBD']",-6.918233017148927,10.456545019863338
encourage_VB,307,67843,"['encourage_VB', 'encourage_VBN', 'encourage_VBG', 'encourage_VBD', 'encourage_VBP', 'encourage_VBZ']",-7.787817501094354,11.721927180553555
anyone_NN,1006,45595,"['anyone_NN', 'anyone_NNP']",-5.502173415214883,10.009607436118207
refuse_VB,171,26269,"['refuse_VBD', 'refuse_VBP', 'refuse_VBN', 'refuse_VBZ', 'refuse_VBG', 'refuse_VB']",-7.263221146120991,12.566169511037836
read_VB,800,99365,"['read_VB', 'read_VBN', 'read_VBP', 'read_VBG', 'read_VBZ', 'read_VBD']",-6.956593960894634,10.34016583614901
'd_VB,158,3295,"[""'d_VBD""]",-4.382282001718311,12.680241277746632
long_JJ,683,102373,"['long_JJ', 'long_JJR', 'long_JJS']",-7.227733973219192,10.568280257633644
head_VB,171,20416,"['head_VBN', 'head_VBG', 'head_VBD', 'head_VBP', 'head_VB', 'head_VBZ']",-6.899560098878972,12.566169511037836
pay_VB,413,129023,"['pay_VBG', 'pay_VBZ', 'pay_VB', 'pay_VBP', 'pay_VBN', 'pay_VBD']",-8.28727077043495,11.29402405450429
attitude_NN,168,24122,"['attitude_NN', 'attitude_NNS']",-7.165744485503792,12.591704603144974
important_JJ,901,185000,['important_JJ'],-7.681782449364861,10.168638730110196
show_NN,727,51764,"['show_NNS', 'show_NN', 'show_NNP']",-6.153849929768483,10.47821047200414
eager_JJ,183,5480,['eager_JJ'],-4.904260339563847,12.468322187639691
european_JJ,169,30997,['european_JJ'],-7.518961536361628,12.58314258964155
apply_VB,363,125044,"['apply_VBG', 'apply_VB', 'apply_VBD', 'apply_VBZ', 'apply_VBN', 'apply_VBP']",-8.428250570625941,11.480196287927983
graduate_NN,221,60128,"['graduate_NNP', 'graduate_NN', 'graduate_NNS']",-8.087846792028625,12.196119466532302
credit_NN,193,70107,"['credit_NNP', 'credit_NN', 'credit_NNS', 'credit_NNPS']",-8.504813843023642,12.391564988655654
unable_JJ,215,21020,['unable_JJ'],-6.6112821992600805,12.235829176334274
former_JJ,160,46277,['former_JJ'],-8.176079626518725,12.662093931036372
exciting_JJ,224,13762,['exciting_JJ'],-5.941047606340581,12.17666710386613
title_NN,301,47255,"['title_NN', 'title_NNS', 'title_NNP']",-7.294559690188347,11.750402349164032
bar_NN,259,29143,"['bar_NN', 'bar_NNS', 'bar_NNP', 'bar_NNPS']",-6.814053488906605,11.96721373823718
path_NN,201,33918,"['path_NN', 'path_NNS', 'path_NNP']",-7.398711791197645,12.332970334744806
display_VB,167,25967,"['display_VBD', 'display_VBN', 'display_VBG', 'display_VB', 'display_VBP', 'display_VBZ']",-7.280687434355961,12.600317733449682
principle_NN,220,56108,"['principle_NNS', 'principle_NN', 'principle_NNPS', 'principle_NNP']",-7.99455915410445,12.202662312399074
representative_NN,190,50122,"['representative_NNS', 'representative_NNPS', 'representative_NNP', 'representative_NN']",-8.043300754364182,12.414166417592787
finally_RB,491,52076,['finally_RB'],-6.728751803412132,11.044442811609041
college_NN,396,123594,"['college_NN', 'college_NNP', 'college_NNS']",-8.285892562159738,11.354665405844125
individual_NN,384,94846,"['individual_NNS', 'individual_NN', 'individual_NNP']",-7.948336810062838,11.399059525202578
driver_NN,237,28407,"['driver_NN', 'driver_NNS']",-6.9052156104132685,12.095278777025475
worker_NN,369,77145,"['worker_NNS', 'worker_NN', 'worker_NNP', 'worker_NNPS']",-7.70780802790058,11.456545019863338
rise_NN,352,16158,"['rise_NN', 'rise_NNS']",-5.52052939658553,11.524590407286437
eat_VB,232,37452,"['eat_VBG', 'eat_VBD', 'eat_VBN', 'eat_VBP', 'eat_VB', 'eat_VBZ']",-7.334774147512794,12.126041030796163
love_NN,212,34187,"['love_NN', 'love_NNP']",-7.333239752992492,12.256101571360535
reflect_VB,293,51671,"['reflect_VBP', 'reflect_VBN', 'reflect_VB', 'reflect_VBD', 'reflect_VBG', 'reflect_VBZ']",-7.462310329948237,11.789265171501487
stop_VB,410,53619,"['stop_VBP', 'stop_VB', 'stop_VBD', 'stop_VBG', 'stop_VBZ', 'stop_VBN']",-7.030976593200844,11.304541926418288
extent_NN,156,32201,"['extent_NN', 'extent_NNS', 'extent_NNP']",-7.689415652525207,12.698619807061485
couple_NN,363,36998,"['couple_NN', 'couple_NNS', 'couple_NNPS']",-6.671333926671824,11.480196287927983
israel_NN,153,20768,"['israel_NNP', 'israel_NN']",-7.084686825306487,12.726634183231083
event_NN,719,130506,"['event_NN', 'event_NNS', 'event_NNP']",-7.503908650074352,10.494174065484437
live_VB,761,111047,"['live_VBN', 'live_VBP', 'live_VB', 'live_VBG', 'live_VBD', 'live_VBZ']",-7.189058249089794,10.412269382420188
soon_RB,795,47561,['soon_RB'],-5.90268037835268,10.349210975752017
construction_NN,167,47311,"['construction_NN', 'construction_NNP', 'construction_NNS']",-8.146183742107894,12.600317733449682
exhibit_NN,394,13970,"['exhibit_NN', 'exhibit_NNS', 'exhibit_NNPS', 'exhibit_NNP']",-5.147992580840449,11.361970206467358
color_NN,691,52746,"['color_NN', 'color_NNS', 'color_NNP']",-6.2542321701569,10.551480125535475
recognize_VB,235,76560,"['recognize_VBN', 'recognize_VB', 'recognize_VBD', 'recognize_VBG', 'recognize_VBZ', 'recognize_VBP']",-8.347786262808388,12.107505079358734
art_NN,707,119507,"['art_NN', 'art_NNS', 'art_NNP']",-7.401169194691303,10.518455621114336
stock_NN,236,36006,"['stock_NN', 'stock_NNP', 'stock_NNS']",-7.253306665880834,12.101378976561893
photo_NN,921,25936,"['photo_NNS', 'photo_NN', 'photo_NNP']",-4.815611029426206,10.1369646798324
website_NN,655,41920,"['website_NN', 'website_NNS', 'website_NNP']",-6.0,10.628670929498922
team_NN,531,117766,"['team_NN', 'team_NNS', 'team_NNP']",-7.792995505148137,10.931453975119581
second_JJ,496,111553,['second_JJ'],-7.813173476618314,11.029825715536859
institution_NN,212,81651,"['institution_NNS', 'institution_NN', 'institution_NNP']",-8.589262479924553,12.256101571360535
amazing_JJ,293,9595,['amazing_JJ'],-5.033310236660495,11.789265171501487
quarter_NN,160,27309,"['quarter_NN', 'quarter_NNS', 'quarter_NNPS']",-7.415160771176313,12.662093931036372
commission_NN,232,65971,"['commission_NNP', 'commission_NN', 'commission_NNS']",-8.151563358126372,12.126041030796163
patient_NN,1418,108204,"['patient_NN', 'patient_NNS', 'patient_NNP']",-6.2537524897584875,9.514380208684218
personally_RB,245,13182,['personally_RB'],-5.749643716141862,12.047384086921165
solution_NN,335,93350,"['solution_NN', 'solution_NNS', 'solution_NNPS']",-8.122345116655792,11.5960047405786
committee_NN,326,115412,"['committee_NNP', 'committee_NN', 'committee_NNS']",-8.467705556671204,11.635293871692657
bad_JJ,506,64520,"['bad_JJR', 'bad_JJ', 'bad_JJS']",-6.994465243348695,11.001028451229423
drop_NN,203,10326,"['drop_NN', 'drop_NNP', 'drop_NNS']",-5.668657965576184,12.318686108738557
visit_VB,419,47837,"['visit_VB', 'visit_VBZ', 'visit_VBD', 'visit_VBP', 'visit_VBG', 'visit_VBN']",-6.83503286254261,11.273215592224382
grow_VB,797,111575,"['grow_VBG', 'grow_VB', 'grow_VBP', 'grow_VBD', 'grow_VBN', 'grow_VBZ']",-7.129218367036108,10.345586111933262
statistic_NN,156,27992,"['statistic_NNS', 'statistic_NN', 'statistic_NNPS']",-7.487324730377601,12.698619807061485
demonstration_NN,219,15443,"['demonstration_NNS', 'demonstration_NN', 'demonstration_NNP']",-6.139878361718941,12.20923496632256
proposal_NN,234,48934,"['proposal_NN', 'proposal_NNS', 'proposal_NNP']",-7.708184877425276,12.113657306340329
united_NN,497,124464,['united_NNP'],-7.968266950012165,11.026919984361449
court_NN,507,187355,"['court_NNP', 'court_NN', 'court_NNS', 'court_NNPS']",-8.52957301725662,10.998180088920394
executive_NN,153,39403,"['executive_NNP', 'executive_NN', 'executive_NNS']",-8.00863001223277,12.726634183231083
open_JJ,430,70925,['open_JJ'],-7.365813775459624,11.235829176334274
start_VB,1251,136986,"['start_VBZ', 'start_VBD', 'start_VB', 'start_VBG', 'start_VBN', 'start_VBP']",-6.7748028572331185,9.695155951757915
option_NN,568,76102,"['option_NNS', 'option_NNPS', 'option_NN', 'option_NNP']",-7.065899629045161,10.834274906419052
approach_VB,271,20854,"['approach_VBG', 'approach_VB', 'approach_VBD', 'approach_VBP', 'approach_VBN', 'approach_VBZ']",-6.265887471346682,11.901872984569863
draw_VB,197,51083,"['draw_VB', 'draw_VBG', 'draw_VBN', 'draw_VBD', 'draw_VBP', 'draw_VBZ']",-8.018503814147618,12.361970206467358
father_NN,599,46060,"['father_NN', 'father_NNS', 'father_NNP']",-6.264814597891422,10.757609833134948
control_NN,431,134207,"['control_NN', 'control_NNP', 'control_NNS']",-8.282556337272638,11.232477966834637
decade_NN,404,37179,"['decade_NN', 'decade_NNS']",-6.523988863546638,11.32581054317194
management_NN,386,163898,"['management_NN', 'management_NNP']",-8.729981686922232,11.391564988655654
wish_VB,571,40877,"['wish_VB', 'wish_VBP', 'wish_VBZ', 'wish_VBD', 'wish_VBN', 'wish_VBG']",-6.161654763653437,10.826675090560892
establish_VB,175,117631,"['establish_VBN', 'establish_VB', 'establish_VBD', 'establish_VBG', 'establish_VBZ']",-9.392697674926874,12.532810914091405
ahead_RB,288,20508,['ahead_RB'],-6.153974180954983,11.814097024481422
violence_NN,203,34317,"['violence_NN', 'violence_NNP']",-7.401299899983251,12.318686108738557
whole_JJ,649,52919,['whole_JJ'],-6.349423511098269,10.641947357924595
white_NN,207,27407,"['white_NNS', 'white_NNP']",-7.048769839889387,12.29053506842441
interview_NN,165,39110,"['interview_NN', 'interview_NNS', 'interview_NNP']",-7.888927701374492,12.617699811677918
skill_NN,216,91446,"['skill_NNS', 'skill_NN']",-8.72574494286163,12.229134523760266
limit_NN,154,33496,"['limit_NN', 'limit_NNS', 'limit_NNP', 'limit_NNPS']",-7.764914662045401,12.717235485228834
expand_VB,196,46033,"['expand_VB', 'expand_VBN', 'expand_VBG', 'expand_VBP', 'expand_VBD', 'expand_VBZ']",-7.875671002416801,12.369312181808526
neighbor_NN,217,14937,"['neighbor_NN', 'neighbor_NNS', 'neighbor_NNP']",-6.105051568342726,12.222470793479255
resource_NN,501,156470,"['resource_NNS', 'resource_NNP', 'resource_NN', 'resource_NNPS']",-8.28685975692933,11.015355232728526
september_NN,187,32704,['september_NNP'],-7.450285021049985,12.437127566036098
street_NN,530,49787,"['street_NNP', 'street_NN', 'street_NNS', 'street_NNPS']",-6.55363291608895,10.934173476473173
mark_NN,242,35631,"['mark_NNS', 'mark_NNP', 'mark_NN']",-7.201982116197815,12.06515878864914
increase_VB,659,158230,"['increase_VB', 'increase_VBN', 'increase_VBD', 'increase_VBG', 'increase_VBZ', 'increase_VBP']",-7.907528976432881,10.619887370915682
department_NN,581,184618,"['department_NN', 'department_NNS', 'department_NNP']",-8.311789341647323,10.801627672519205
parent_NN,758,99075,"['parent_NNS', 'parent_NN', 'parent_NNP']",-7.0301794035716165,10.417967987752643
catalog_NN,186,11799,"['catalog_NN', 'catalog_NNS', 'catalog_NNP']",-5.9872181605560355,12.444863214815703
requirement_NN,398,110999,"['requirement_NNS', 'requirement_NN', 'requirement_NNP']",-8.123562533157378,11.347397405380086
best_RB,175,12866,"['best_RB', 'best_RBS']",-6.20006486151431,12.532810914091405
might_MD,2128,148989,['might_MD'],-6.129563858003792,8.928739590422545
play_NN,355,26179,"['play_NN', 'play_NNS', 'play_NNP']",-6.204447154625624,11.51234681153169
operation_NN,269,93779,"['operation_NN', 'operation_NNS', 'operation_NNP']",-8.445514912145258,11.91255966336711
previous_JJ,471,48027,['previous_JJ'],-6.671974823577649,11.104438776310952
require_VB,395,263970,"['require_VBG', 'require_VBN', 'require_VBP', 'require_VBZ', 'require_VBD', 'require_VB']",-9.384305609022165,11.358313182859268
sense_NN,342,61778,"['sense_NN', 'sense_NNP']",-7.496953030598557,11.566169511037836
wrong_JJ,379,32378,['wrong_JJ'],-6.41667221401094,11.417967987752643
beautiful_JJ,465,21883,['beautiful_JJ'],-5.5564360082308974,11.122935119928341
conflict_NN,230,35102,"['conflict_NN', 'conflict_NNS', 'conflict_NNP']",-7.253775561638616,12.13853197497936
increasingly_RB,258,25199,['increasingly_RB'],-6.609851606912239,11.97279477050048
general_JJ,369,106538,['general_JJ'],-8.173531571441197,11.456545019863338
science_NN,416,137191,"['science_NN', 'science_NNP', 'science_NNS', 'science_NNPS']",-8.365386597272515,11.283582307782641
listen_VB,162,28944,"['listen_VB', 'listen_VBG', 'listen_VBP', 'listen_VBN', 'listen_VBD', 'listen_VBZ']",-7.481126689736616,12.64417202303911
short_JJ,252,62818,"['short_JJ', 'short_JJR', 'short_JJS']",-7.961610467234033,12.006742102423818
movement_NN,375,52210,"['movement_NN', 'movement_NNS', 'movement_NNP']",-7.121291752852047,11.43327524054049
factor_NN,244,86226,"['factor_NN', 'factor_NNS', 'factor_NNP']",-8.465097997324476,12.053284688360849
texas_NN,246,54963,['texas_NNP'],-7.803658625946324,12.041507520584494
military_JJ,237,55841,['military_JJ'],-7.880293908196659,12.095278777025475
fail_VB,641,63598,"['fail_VBD', 'fail_VBP', 'fail_VB', 'fail_VBZ', 'fail_VBN', 'fail_VBG']",-6.632513229958413,10.659841479304994
direct_JJ,203,45766,['direct_JJ'],-7.816652666639694,12.318686108738557
share_VB,193,72727,"['share_VBN', 'share_VBP', 'share_VB', 'share_VBG', 'share_VBD', 'share_VBZ']",-8.557746408414888,12.391564988655654
e-mail_NN,153,37222,"['e-mail_NN', 'e-mail_NNS', 'e-mail_NNP']",-7.926480112741825,12.726634183231083
support_NN,463,172348,"['support_NN', 'support_NNS', 'support_NNP']",-8.540096648327808,11.129153642663498
screen_NN,703,32072,"['screen_NN', 'screen_NNS', 'screen_NNP']",-5.5116458230782355,10.5266411468512
however_RB,1227,235095,['however_RB'],-7.581964796855815,9.72310249226083
certain_JJ,460,85945,['certain_JJ'],-7.5456360394540924,11.13853197497936
fly_VB,276,23882,"['fly_VB', 'fly_VBD', 'fly_VBG', 'fly_VBP', 'fly_VBZ', 'fly_VBN']",-6.4351115830448435,11.875497569145566
explain_VB,306,69517,"['explain_VB', 'explain_VBZ', 'explain_VBP', 'explain_VBD', 'explain_VBN', 'explain_VBG']",-7.827690360975302,11.726634183231083
mother_NN,698,60847,"['mother_NNS', 'mother_NN', 'mother_NNP']",-6.445815287407529,10.536938799714083
only_JJ,591,63495,['only_JJ'],-6.747341048749407,10.777007705746202
john_NN,358,48588,"['john_NNP', 'john_NN']",-7.084496651133358,11.500206248659477
risk_NN,251,97476,"['risk_NN', 'risk_NNS', 'risk_NNP']",-8.601215875812926,12.012478471972962
suffer_VB,186,34888,"['suffer_VBG', 'suffer_VBN', 'suffer_VBP', 'suffer_VBZ', 'suffer_VB', 'suffer_VBD']",-7.551284463973575,12.444863214815703
death_NN,348,71587,"['death_NN', 'death_NNS', 'death_NNP', 'death_NNPS']",-7.684466505570705,11.541078530075007
action_NN,1052,138595,"['action_NNS', 'action_NN', 'action_NNP']",-7.0415966964052,9.945103036631432
fill_VB,153,43469,"['fill_VBN', 'fill_VBG', 'fill_VB', 'fill_VBZ', 'fill_VBP', 'fill_VBD']",-8.150311443799337,12.726634183231083
instead_RB,450,61009,['instead_RB'],-7.082953271952318,11.170240834706696
