,Word,Dominant Perceptual,Exclusivity Perceptual,Strength Perceptual
192,constituent_NN,Visual,0.367346939,3.111111111
193,mobility_NN,Visual,0.402777778,2.80952381
194,love_VB,Interoceptive,0.264,4.3888888889999995
195,bell_NN,Auditory,0.447204969,4.055555556
196,like_VB,Interoceptive,0.170305677,3.142857143
197,oversight_NN,Visual,0.485714286,2.0
198,conclusion_NN,Visual,0.380952381,3.222222222
199,formal_JJ,Visual,0.509933775,4.052631579
200,evidence_NN,Visual,0.414965986,3.5
201,attend_VB,Visual,0.541666667,2.789473684
202,yesterday_NN,Visual,0.283333333,1.027777778
203,repeatedly_RB,Visual,0.37575757600000004,3.666666667
204,swear_VB,Auditory,0.77,4.8125
205,nerve_NN,Interoceptive,0.509803922,3.714285714
206,mail_VB,Visual,0.55483871,4.3
207,waive_VB,Visual,0.5,1.615384615
208,anyone_NN,Visual,0.298387097,4.578947368
209,suddenly_RB,Visual,0.319587629,1.882352941
210,comment_NN,Auditory,0.6946564890000001,4.55
211,speaking_NN,Auditory,0.49068323,4.1578947369999995
212,about_RB,Auditory,0.450980392,1.4375
213,music_NN,Auditory,0.612676056,4.833333333
214,anything_NN,Auditory,0.072916667,3.210526316
215,speak_VB,Auditory,0.5899280579999999,4.555555556
216,petition_NN,Visual,0.487603306,3.588235294
217,someone_NN,Visual,0.302222222,3.842105263
218,speaker_NN,Auditory,0.44387755100000004,4.736842105
219,nobody_NN,Visual,0.328638498,3.1538461539999996
220,keen_JJ,Visual,0.27777777800000003,2.529411765
221,briefing_NN,Auditory,0.480620155,3.722222222
222,strange_JJ,Interoceptive,0.17412935300000001,2.789473684
223,date_NN,Visual,0.274611399,3.777777778
224,trial_NN,Visual,0.523809524,3.3
225,termination_NN,Visual,0.352941176,1.6666666669999999
226,joke_NN,Auditory,0.5838926170000001,4.6315789469999995
227,news_NN,Visual,0.467948718,4.5625
228,dismissal_NN,Visual,0.509933775,3.85
229,conversation_NN,Auditory,0.701030928,4.533333333
230,touch_VB,Haptic,0.52,4.875
231,interested_JJ,Visual,0.136752137,3.111111111
232,distant_JJ,Visual,0.7247706420000001,4.1578947369999995
233,dog_NN,Visual,0.24113475199999998,4.5882352939999995
234,suspension_NN,Visual,0.46875,2.8125
235,custody_NN,Visual,0.32,1.789473684
236,lyric_NN,Auditory,0.629310345,4.5625
237,silence_NN,Auditory,0.712765957,4.0
238,sad_JJ,Interoceptive,0.31707317100000004,3.3529411760000003
239,warrant_VB,Visual,0.48351648399999997,2.444444444
240,forward_RB,Visual,0.515789474,2.777777778
241,shall_MD,Visual,0.39285714299999996,1.4375
242,matter_NN,Visual,0.30322580600000004,3.111111111
243,misconduct_NN,Visual,0.39884393100000004,3.55
244,shortly_RB,Visual,0.329896907,1.85
245,praise_VB,Auditory,0.5,3.888888889
246,sound_VB,Auditory,0.7522123890000001,5.0
247,wednesday_NN,Visual,0.5,1.526315789
248,taste_NN,Gustatory,0.428571429,4.647058824
249,excuse_NN,Auditory,0.646341463,2.65
250,vision_NN,Visual,0.5928571429999999,4.736842105
251,listen_VB,Auditory,0.7222222220000001,4.55
